licence_id,licence_cohort_id,text
69131,62676,"Licence granted for integration by a commercial company - ultimate end use is Turkish government / military."
69132,62676,"Licence granted for use by a Research & Development Institute on behalf of a Government organisation"
69140,62684,"Licence granted for detonator cabling for use in the mining and quarrying industry."
69142,62686,"Licence granted for use at a firing range."
69185,62726,"Licence granted for scientific use in a laboratory."
69194,62734,"Licence granted for Temporary demonstration/exhibition purposes. Goods to be returned to the UK within 12 months of a licence being issued."
69199,62738,"Licence granted for private/sporting use."
69243,62779,"Licence granted for samples for evaluation by military end users."
69282,62810,"Licence granted for movie film production"
69304,62828,"Licence granted to a private maritime security company for anti-piracy purposes. Civilian end use."
69307,62831,"Licence granted to a private maritime security company for anti-piracy purposes. Civilian end use."
69376,62891,"Licence granted to a private maritime security company for anti-piracy purposes. Civilian end use."
69382,62897,"Licence granted for private/personal protection."
69396,62911,"Licence granted for use by a government organisation."
69433,62945,"Licence granted for use by a law enforcement agency."
69436,62948,"Licence granted for civil end use by hunters and field target use."
69438,62950,"Licence granted to a private maritime security company for anti-piracy purposes. Civilian end use."
69446,62958,"Licence granted to a private maritime security company for anti-piracy purposes. Civilian end use."
69456,62967,"Licence granted for use by a Food Standards agency."
69461,62972,"Licence granted for naval end use."
69469,62980,"Licence granted for naval end use."
69515,63020,"Licence granted for small arms ammunition was for sporting end-use."
69544,63046,"Licence granted for government / military end use."
69566,63065,"Licence granted for items to be held in stock by a commercial company against future orders."
69604,63096,"Licence granted to a private maritime security company for anti-piracy purposes. Civilian end use."
69620,63111,"Licence granted for items to be held in stock by a commercial company against future orders."
